,index,review_id,user_id,business_id,stars,useful,funny,cool,text,date
207,62706,fIme7Ys0imjvIqPVWdX-Rw,RLy4s1fyphn75HAQW0LrGQ,M0r9lUn2gLFYgIwIfG8-bQ,1,9,4,0,"Sigh...This place has to be the most hyped-up overrated, ""slider"" (not burger) place I have ever eaten at. No skill, no flavor, and no creativity coming out this kitchen for sure. Bailey's, get it together please! 

Pickles were pretty good, however, my preference for fried foods is breadcrumbs, not tasteless easy to prepare batter. The rest of this review, however, is truly not based off of my preference but on common sense burger expectations! 

Their burgers should all be called sliders. They are SO small and thin, and just thrown between cold yoga-mat ingredient buns onto an overcompensated oven tray with thin measly toppings hanging off the side. 

First of all, I asked the waitress how pink their medium burger is, and she said ""its mostly pink, because the medium-well has barely a sliver of pink."" So I ordered a medium Ballpark pretzel burger, and my husband ordered a medium American burger. Unfortunately, mine came out completely bone dry well done! My husband's burger came out medium-well but barely any pink. 

In addition to the dry overcooked meat, we both cringed at the taste of the CHEESE SAUCE on our burgers!!! Oh my goodness gracious, IDK if it was homemade cheese sauce or from a can, but it tasted absolutely horrendous, like a cheap peanut butter cheese wiz sauce! 

So I said no way, please make me a totally different burger (the Basic create your own now with sliced white cheddar, bacon, and red onion) medium this time!
My husband was starving so he just ate his (he has more tolerance for the BS these restaurants are serving up these days anyways!).

My SECOND burger comes out now, so the waitress asks that I cut into it for her and sure enough it is hard as a brick and more well done than the first one! I didn't think it was possible! But before I could say anything the waitress said ""OMG I am so sorry"" and grabbed it away to get yet another one made for me!

My THIRD burger comes out, and my husband is done eating his ""slider"" by now, so I cut into the burger again for the waitress and now there is only a sliver of pink. Definitely not medium, and closer to medium well but even more chewy than the first one!!! The waitress said is this ok? I said not really, but my husband is already done, and I wanna leave!!! So I took a few bites out of the third burger and left the rest for my husband who was still clearly starving after eating his mini snack of a slider! (The attached photo is of the 3rd burger before I gave it to my husband). 

It was SO bad, even besides being extremely dry and overcooked. It was truly tasteless, and a little chewy. Did they just shape ground beef into a patty and call it a burger?! I mean really, no seasonings, no splash of personality or creativity to make it their own RANGE burger?! I have had tastier juicer burgers at whole-in-the-wall diners!!!

Oh, and the buns!!! Have you ever seen those kids kitchen play sets with the squishy burger bun that takes it original shape back as soon as you let it go? Yeah, that's exactly how both the pretzel bun and regular bun was! Ew, I think that was the worst part. They were COLD, greasy, and must have had the yoga-mat ingredient in it!!! A burger bun should be slightly toasted, fresh, and lightly buttered. The bun should be the second most important ingredient to the meat. 

The toppings were pathetic. My red onions were thinner than the red onions in the watermelon salad and looked as if they were soaking in water and lost their freshness! The bacon was not crispy or worthy at all, it was floppy and chewy. 

My husbands burger, the American burger (with macaroni and cheese, and bacon) HAD A MELON BALLER DOLUP OF MAC' n CHEESE, and tons of that questionable cheese sauce. HE TOO, said ""whoaaa what's going on with that sauce?"" and made a confused face! 

THANK GOODNESS for the French fries and watermelon salad or else I would have left starving! The fries were really good, actually. They were warm, had seasonings, and seemed fresh. Watermelon salad wasn't the best but wasn't bad, it was actually refreshing. 

The bourbon bacon milkshake was pretty good too because it had chopped bacon in the mix, as well as two strips sticking out. 

The brussels sprouts looked so disgraceful and lonely with their lack-luster wilted cherry tomatoes and HALF-MELTED cheese on top, all scattered in an oversized casserole dish. 

It's actually funny now thinking about this meal. BURGERS are their main item and they failed miserably. I don't know how they stay in business, or how people can rant and rave about this place! It's not like I got ONE BAD BURGER, I HAD THREE! Make that FOUR if you count my husbands dry ol' sad slider-sized burger!

The journey for a decent burger in St. Lou continues..",2016-06-24 00:55:38
208,62789,Tdet8ZSu5V1kWAW_hGfp4A,Hd13qkHXitRm3mzUjovdrw,M0r9lUn2gLFYgIwIfG8-bQ,4,1,1,1,"I went here recently with a few friends to celebrate a birthday, and we had a great experience!  We went on a Saturday at noon and were seated immediately (we lucked out b/c it became packed within the hour). The atmosphere of the place is very fun and upbeat, with amazing decor (love the hanging wall of windows and fresh flowers). 

The restaurant uses fresh ingredients and makes many things from scratch (like their ice cream). We all ordered burgers and fries. The fries have many different dipping sauces to choose from. I tried the rooster sauce and beer mustard, both of which were pretty good. I had the sweet smoke burger, which tasted amazing! There is also an extensive drinks menu of alcoholic or non-alcoholic drinks (a little bit overwhelming if you're indecisive like me...). We all sampled the Sweet Bacon shake too, which was like a yummy heart attack in a cup. 

In summary: I would describe this place as a hip/urban burger and shake place. It has a fun atmosphere and serves unique burgers (fresh, grass fed!), lots of choices of drinks, and ice cream. Prices are reasonable, and the portions are pretty large. Our group left happy and full :)",2012-11-11 02:59:14
209,63169,LN5IMePvFC_b811oSJ5BDg,-9ZcG2JgBfDZga36N8m2Jg,M0r9lUn2gLFYgIwIfG8-bQ,3,0,0,0,"We were really excited about trying out Bailey's Range during a trip to St. Louis, based on the reviews, photos, and eclectic menu.

We arrived around 6 p.m. on a Sunday evening to a full restaurant, but were seated upstairs, where you have a full view of the kitchen. The restaurant was very warm, which surprised me, but the patrons seemed happy--lots of families with children and couples in their 20s-30s.

We waited quite awhile for our server to show and were eventually taken care of by an employee who wasn't our server. Because we'd waited so long we knew everything we wanted to order. My wife has a gluten sensitivity, so thankfully they were able to provide a bun for her. Their Boozy milkshakes were delicious, but the rest of the food was just okay. We started with the house chips, which came to us cold. I asked our server if they normally came like that, and he said yes. This surprised me, as most locations with house chips serve them fresh from the fryer. I think they would've been better if they were warm--but we were so hungry that we had no problem finishing them.

The burgers are quite small for what you pay, but with the beef being grass fed and local, I could see why. Neither my wife or I were blown away by the burger, but I've never met a burger I didn't like, so it did the job. The fries are quite good, and come with your choice of two house-made sauces. I thought the horsey sauce was very good, but didn't care for the others.

If you're in the downtown STL area and looking for a good bite, I'd recommend this for most, but if you're looking for a larger burger you might want to look elsewhere. All in all the food was good, but seemed pricey for what we received.",2016-09-06 18:45:33
210,63248,TavC0zowlPXMoscBlPDCgQ,C8D_GU9cDDjbOJfCaGXxDQ,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,Great place for a unique burger and fries. I am in love with their Strawberry Rhubarb Lemonade and their PB&J burger. I highly suggest making reservations beforehand if you don't want to stand around and wait.,2013-07-13 19:47:54
211,63473,yhvVQzRSb2vHc6UxRBwfNw,EE1YUKrIXNvVP_AnkNzOnA,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,I work downtown so I have been to this restaurant several times recently for lunch - the food is always good and the service quick and friendly. Love the place!,2014-03-14 22:46:53
212,63645,LRYZDMp0VucqT6SAFiHkeA,VdZgjD96r0aF6XzlIP8f4Q,M0r9lUn2gLFYgIwIfG8-bQ,2,0,2,0,"Loud and expensive for subpar tasting food. But the wait staff was nice! The burger meat tastes strange-like there's absolutely no seasoning in the ground beef or something. Also, they make their own ice cream cones in the lobby/ice cream shop which smelled amazing. When we went to go look, the cone irons were filthy with raw/half cooked  batter piled up right next to the finished product.",2015-03-23 00:03:51
213,63689,-1c7_a1Dnypcf7Zj_c8dtQ,pNdLNSYpBSKEWMu19DfHpA,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"They definitely put some thought into this decor. Nice vibe. 

Only one vegan option for burgers (I think, anyway), but a good fig salad. The sauces for the fries are good. 

All in all good but not great. The burger was pretty dry. 

The 4 Hands Brewery Single was a great beer. The Julep was also good but not great. Far too syrup-y.",2015-07-28 23:06:12
214,63747,OQMEXsCPQJmTlDJZk9rv7A,d5bqRsw4CGukrT_lLYtGDA,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"This was my first time back in a few years, and I'd best describe the food as adequate. It's not bad, but it wasn't anything earth shattering. There was no wait on a Saturday morning, and the food came out fairly promptly. Now I did try the Poutine Poulet (chicken sandwich), so maybe the burgers were still good, but I seem to remember absolutely loving the food here when I last stopped by. It's a good place if you're in the area, but I wouldn't make a special trip.",2018-02-03 18:11:48
215,64265,9LfI40q4gmMMZjFkbf-buA,UNCwaqH-rKsTksW6YHVbYw,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"Burger was great, the atmosphere was eclectic and interesting. Tends to be noisy inside. The shake my wife and I shared was amazing!! The only thing we didn't like was being upstairs at the tiny table next to the wall with no window. Tends to be dark and unenjoyable at the particular table. I would have waited longer for another table.",2014-06-28 20:43:00
216,64513,g_DmdvP4raE_OSIJCuGpQw,whiPevQuSONys9QGyACbZA,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,"Amazing burgers and Homemade ice cream and milkshakes, all in a cool little spot downtown St. Louis!  Check out my full review and pictures at 
www.TheHungryDad.com 

:)",2012-06-28 03:24:42
217,64718,1pIr2Tn_z18ks-DjGZW41A,ifrXdV1ws5OWQB4TLj13QA,M0r9lUn2gLFYgIwIfG8-bQ,3,1,0,0,"Awesome idea - execution is a bit haphazard. Sometimes it can be absolutely amazing. Sometimes not. And it can be a bit loud. 

All that being said, it is still the best burgers in the city and the _best_ milkshakes in Missouri.",2013-10-11 01:04:23
218,64855,jk5ykQULcmcwGsedhsOUdQ,d1L6y82Ad1Bqej-faU2zBw,M0r9lUn2gLFYgIwIfG8-bQ,2,1,0,1,"I had such high expectations.  I've been to the Chocolate Bar and Roosters, and both of those were outstanding, but Baileys' Range was ... eh.

I ordered the American Burger and it was just okay.  I thought the mac and cheese patty would make the burger, but it really didn't add much to it at all.  On top of that, I was not a fan of any of their homemade sauces I tried.  I wish I would have liked it better.

On the plus side, they have a fantastic selection of beer!",2013-09-06 16:25:46
219,64873,5O2FhAq9xxH41n3c-ZWdtQ,O7ziG7xQ4HStQhF1Y9NxCA,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"What a fun little place! Before I forget, the pickles. Don't forget the pickles. They are so good. It was a great dining experience all around, and service was outstanding!  The inside can best be described as sort of funky country chic.

We shared a burger, an appetizer, and two milkshakes. The saison mushroom burger was excellent, and the pesto was really perfect for a burger.  We had the aubergine for an app, and let me just say I love eggplant. It didn't disappoint though!  The butter pecan shake was absolutely fabulous. 

I will certainly be visiting again!",2017-11-07 21:47:08
220,65035,J1DAxS5jOpM1chTiT9WMng,eh03Ytv4exbW33L2erx1kA,M0r9lUn2gLFYgIwIfG8-bQ,5,0,1,0,"Very ""interesting"" burgers.  Not as large as some of the burgers some places put out, but really well prepared and interesting combinations.  It's not the sort of place where you go in and tell them exactly what you want, it's more of a list of creative options.  Their pickles are worth the charge for an extra side.  They have a full bar and beer list, and they also have awesome shakes.  You can even get boozy shakes.  I really like the shakes.  Did I mention they have shakes?",2014-12-04 02:19:03
221,65773,2kJW83tSGRPx5nG58Pf7eg,etfk89b-xJLvwyPL00gjIQ,M0r9lUn2gLFYgIwIfG8-bQ,5,0,0,0,The Salted Carmel shake was amazing!  The fries were good. I enjoyed the Cobb salad. I had them take a couple of things off of it and they were very accommodating.  The rest of my group had burgers that all disappeared. My only fault was that it was louder than I like due to the acoustics of the space.,2015-01-19 17:19:38
